fact_key,video_sk,channel_sk,views_count,likes_count,dislikes_count,comments_count,engagement_rate,virtual_revenue,grab_date,_batch_id
28523,28523,11095,351,6,0,0,0.0171,0.7,2019-11-19 00:47:15.973,run_initial_20260725_085047_7fde
28524,28524,-1,3355128,24000,2800,0,0.008,6710.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28525,28525,12888,1114753,3500,1200,0,0.0042,2229.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28526,28526,-1,24355899,193000,14000,0,0.0085,48711.8,2019-11-18 06:48:13.930,run_initial_20260725_085047_7fde
28527,28527,7659,252142,2600,203,0,0.0111,504.28,2019-11-18 08:10:23.577,run_initial_20260725_085047_7fde
28528,28528,-1,54994,328,27,0,0.0065,109.99,2019-11-22 07:51:20.363,run_initial_20260725_085047_7fde
28529,28529,-1,280146,2500,166,0,0.0095,560.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28530,28530,5969,77865,2200,50,0,0.0289,155.73,2019-11-19 07:21:51.723,run_initial_20260725_085047_7fde
28531,28531,11634,63311,951,123,0,0.017,126.62,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28532,28532,4042,8353686,113000,2400,0,0.0138,16707.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28533,28533,13965,7682,62,7,0,0.009,15.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28534,28534,-1,3418,66,2,0,0.0199,6.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28535,28535,11396,10170461,97000,2700,0,0.0098,20340.92,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28536,28536,-1,4130,18,0,0,0.0044,8.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28537,28537,4918,248068,9000,565,0,0.0386,496.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28538,28538,5943,3351,83,11,0,0.0281,6.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28539,28539,-1,3412,22,24,0,0.0135,6.82,2019-11-14 00:44:43.270,run_initial_20260725_085047_7fde
28540,28540,5138,943832,2500,238,0,0.0029,1887.66,2019-11-20 14:13:54.870,run_initial_20260725_085047_7fde
28541,28541,3239,103579,439,38,0,0.0046,207.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28542,28542,-1,9273,4,0,0,0.0004,18.55,2019-11-19 06:41:48.473,run_initial_20260725_085047_7fde
28543,28543,2100,6684173,130000,7300,0,0.0205,13368.35,2019-11-21 17:49:46.237,run_initial_20260725_085047_7fde
28544,28544,5413,45133,106,43,0,0.0033,90.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28545,28545,916,109429,353,52,0,0.0037,218.86,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28546,28546,-1,10070,59,5,0,0.0064,20.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28547,28547,6204,49214,93,12,0,0.0021,98.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28548,28548,10158,39547,255,16,0,0.0069,79.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28549,28549,-1,279,2,0,0,0.0072,0.56,2019-11-19 00:43:34.850,run_initial_20260725_085047_7fde
28550,28550,-1,1416630,2400,313,0,0.0019,2833.26,2019-11-18 09:52:16.090,run_initial_20260725_085047_7fde
28551,28551,-1,444996,12000,163,0,0.0273,889.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28552,28552,7868,13552433,65000,2100,0,0.005,27104.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28553,28553,4986,5738526,37000,2700,0,0.0069,11477.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28554,28554,10815,1739003,6700,193,0,0.004,3478.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28555,28555,12805,121703,604,20,0,0.0051,243.41,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28556,28556,-1,4337,51,5,0,0.0129,8.67,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28557,28557,505,3965825,42000,6600,0,0.0123,7931.65,2019-11-21 17:16:54.047,run_initial_20260725_085047_7fde
28558,28558,6083,11497,35,6,0,0.0036,22.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28559,28559,-1,53615,371,19,0,0.0073,107.23,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28560,28560,11501,421141,5500,555,0,0.0144,842.28,2019-11-13 22:46:06.437,run_initial_20260725_085047_7fde
28561,28561,-1,552678,1000,67,0,0.0019,1105.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28562,28562,3917,1082751,24000,2500,0,0.0245,2165.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28563,28563,3306,67293,781,18,0,0.0119,134.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28564,28564,12880,1062791,23000,1100,0,0.0227,2125.58,2019-11-19 01:46:56.013,run_initial_20260725_085047_7fde
28565,28565,-1,79542,250,80,0,0.0041,159.08,2019-11-20 16:45:18.120,run_initial_20260725_085047_7fde
28566,28566,3420,1650382,6100,518,0,0.004,3300.76,2019-11-19 08:49:35.577,run_initial_20260725_085047_7fde
28567,28567,8877,275680,1800,298,2,0.0076,551.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28568,28568,11210,718535,10000,761,0,0.015,1437.07,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28569,28569,-1,275844,7600,405,0,0.029,551.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28570,28570,13457,934,14,0,0,0.015,1.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28571,28571,6513,34483,131,13,0,0.0042,68.97,2019-11-19 01:02:09.623,run_initial_20260725_085047_7fde
28572,28572,5098,32520,594,24,0,0.019,65.04,2019-11-19 08:31:48.030,run_initial_20260725_085047_7fde
28573,28573,-1,186101,6300,455,0,0.0363,372.2,2019-11-21 18:54:56.183,run_initial_20260725_085047_7fde
28574,28574,12466,60910,721,44,0,0.0126,121.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28575,28575,828,497377,3200,348,10,0.0072,994.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28576,28576,2977,7832,123,2,0,0.016,15.66,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28577,28577,7529,749096,10000,1300,0,0.0151,1498.19,2019-11-19 05:29:52.600,run_initial_20260725_085047_7fde
28578,28578,8203,642262,5800,352,0,0.0096,1284.52,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28579,28579,-1,1016486,4400,549,0,0.0049,2032.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28580,28580,-1,85564,367,57,0,0.005,171.13,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28581,28581,11988,321897,1800,265,0,0.0064,643.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28582,28582,877,584428,6100,380,0,0.0111,1168.86,2019-11-20 08:21:01.760,run_initial_20260725_085047_7fde
28583,28583,307,453704,0,0,0,0.0,907.41,2019-11-20 13:36:58.153,run_initial_20260725_085047_7fde
28584,28584,8327,72859,205,17,0,0.003,145.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28585,28585,1543,8306921,36000,2500,0,0.0046,16613.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28586,28586,13908,8372,300,2,0,0.0361,16.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28587,28587,6211,644887,18000,689,0,0.029,1289.77,2019-11-19 03:48:25.517,run_initial_20260725_085047_7fde
28588,28588,7945,65893,526,53,0,0.0088,131.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28589,28589,1556,652888,5700,274,0,0.0092,1305.78,2019-11-20 15:18:06.363,run_initial_20260725_085047_7fde
28590,28590,-1,5957721,33000,2900,47,0.006,11915.44,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28591,28591,991,221690,1300,156,0,0.0066,443.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28592,28592,9051,5999,816,7,0,0.1372,12.0,2019-11-14 00:07:39.650,run_initial_20260725_085047_7fde
28593,28593,8112,52636,1100,48,5,0.0219,105.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28594,28594,3241,8986,40,6,0,0.0051,17.97,2019-11-20 07:59:55.090,run_initial_20260725_085047_7fde
28595,28595,8476,507306,1900,159,0,0.0041,1014.61,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28596,28596,11813,110420,1400,40,0,0.013,220.84,2019-11-18 10:13:32.867,run_initial_20260725_085047_7fde
28597,28597,10236,2917,30,2,0,0.011,5.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28598,28598,3244,70086,2900,10,0,0.0415,140.17,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28599,28599,-1,10095,105,10,0,0.0114,20.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28600,28600,225,783588,6000,408,0,0.0082,1567.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28601,28601,2079,2541510,42000,1900,0,0.0173,5083.02,2019-11-20 08:55:42.517,run_initial_20260725_085047_7fde
28602,28602,-1,1605,14,0,0,0.0087,3.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28603,28603,4181,561298,3100,224,0,0.0059,1122.6,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28604,28604,-1,917105,1600,165,0,0.0019,1834.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28605,28605,12637,2210627,18000,1200,0,0.0087,4421.25,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28606,28606,2061,250798,3000,366,0,0.0134,501.6,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28607,28607,-1,234443,1600,69,0,0.0071,468.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28608,28608,6913,19457503,56000,26000,0,0.0042,38915.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28609,28609,11180,19556,232,14,0,0.0126,39.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28610,28610,7376,34349551,59000,14000,0,0.0021,68699.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28611,28611,-1,3230367,87000,2100,0,0.0276,6460.73,2019-11-20 15:14:08.997,run_initial_20260725_085047_7fde
28612,28612,-1,230726,5500,232,0,0.0248,461.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28613,28613,-1,13858,4,0,0,0.0003,27.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28614,28614,-1,181026,381,309,0,0.0038,362.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28615,28615,8029,4489584,49000,4000,0,0.0118,8979.17,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28616,28616,13096,1408553,4000,1400,0,0.0038,2817.11,2019-11-20 16:02:29.773,run_initial_20260725_085047_7fde
28617,28617,8011,689535,9200,477,0,0.014,1379.07,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28618,28618,3649,554289,19000,310,0,0.0348,1108.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28619,28619,1139,7545,62,6,0,0.009,15.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28620,28620,7894,4806402,10000,596,0,0.0022,9612.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28621,28621,3033,369216,15000,476,0,0.0419,738.43,2019-11-18 06:43:37.950,run_initial_20260725_085047_7fde
28622,28622,12080,1787944,14000,957,0,0.0084,3575.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28623,28623,-1,2581062,29000,5000,0,0.0132,5162.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28624,28624,2194,168817,3400,61,0,0.0205,337.63,2019-11-19 00:12:51.970,run_initial_20260725_085047_7fde
28625,28625,13266,7152,52,6,0,0.0081,14.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28626,28626,-1,27494,208,198,0,0.0148,54.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28627,28627,3030,1642,13,0,0,0.0079,3.28,2019-11-18 23:14:02.540,run_initial_20260725_085047_7fde
28628,28628,-1,217554,1300,228,0,0.007,435.11,2019-11-19 08:04:20.487,run_initial_20260725_085047_7fde
28629,28629,-1,16082663,60000,3900,0,0.004,32165.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28630,28630,11380,90631,642,42,0,0.0075,181.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28631,28631,3119,17473885,142000,2800,0,0.0083,34947.77,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28632,28632,-1,624346,12000,259,0,0.0196,1248.69,2019-11-20 12:08:25.393,run_initial_20260725_085047_7fde
28633,28633,-1,1561376,2400,647,0,0.002,3122.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28634,28634,8876,207,26,0,0,0.1256,0.41,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28635,28635,13759,184377,2200,298,0,0.0135,368.75,2019-11-18 08:02:36.620,run_initial_20260725_085047_7fde
28636,28636,2207,56634,2600,90,0,0.0475,113.27,2019-11-22 08:02:46.810,run_initial_20260725_085047_7fde
28637,28637,-1,1871764,6100,1000,0,0.0038,3743.53,2019-11-18 10:07:20.677,run_initial_20260725_085047_7fde
28638,28638,-1,41228471,210000,17000,0,0.0055,82456.94,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28639,28639,163,54742,353,22,0,0.0069,109.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28640,28640,13294,294756,1000,392,0,0.0047,589.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28641,28641,8106,3044236,67000,2600,162,0.0229,6088.47,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28642,28642,9634,8191,0,0,0,0.0,16.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28643,28643,10888,1019145,2700,510,0,0.0031,2038.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28644,28644,-1,262031,1200,109,0,0.005,524.06,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28645,28645,1555,4164397,13000,1800,0,0.0036,8328.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28646,28646,6093,24407,59,10,0,0.0028,48.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28647,28647,2350,57441,294,5,0,0.0052,114.88,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28648,28648,2602,381950,2100,807,0,0.0076,763.9,2019-11-20 08:18:11.527,run_initial_20260725_085047_7fde
28649,28649,12893,25011,132,10,0,0.0057,50.02,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28650,28650,4763,236787,5400,147,0,0.0234,473.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28651,28651,-1,463161,2300,125,0,0.0052,926.32,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28652,28652,10300,3072,154,11,0,0.0537,6.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28653,28653,-1,88185,3000,197,0,0.0363,176.37,2019-11-13 23:04:31.713,run_initial_20260725_085047_7fde
28654,28654,13863,45419,302,18,0,0.007,90.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28655,28655,13569,88239663,500000,37000,0,0.0061,176479.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28656,28656,1530,286611,2200,84,0,0.008,573.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28657,28657,12748,472737,2000,227,0,0.0047,945.47,2019-11-19 08:16:03.783,run_initial_20260725_085047_7fde
28658,28658,-1,1397104,30000,1200,0,0.0223,2794.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28659,28659,10680,1113260,34000,1200,0,0.0316,2226.52,2019-11-20 14:25:47.803,run_initial_20260725_085047_7fde
28660,28660,13095,523649,4400,675,64,0.0098,1047.3,2019-11-20 14:11:42.727,run_initial_20260725_085047_7fde
28661,28661,2205,7577129,88000,6800,0,0.0125,15154.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28662,28662,3388,1175,17,7,0,0.0204,2.35,2019-11-17 07:36:28.063,run_initial_20260725_085047_7fde
28663,28663,-1,113560,3600,112,0,0.0327,227.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28664,28664,12466,55530,688,45,0,0.0132,111.06,2019-11-18 08:03:25.087,run_initial_20260725_085047_7fde
28665,28665,10733,864,10,0,0,0.0116,1.73,2019-11-19 04:47:13.527,run_initial_20260725_085047_7fde
28666,28666,8704,9296260,37000,16000,0,0.0057,18592.52,2019-11-20 13:24:38.470,run_initial_20260725_085047_7fde
28667,28667,9080,65481,478,16,0,0.0075,130.96,2019-11-18 23:47:41.747,run_initial_20260725_085047_7fde
28668,28668,13024,103060,2400,67,0,0.0239,206.12,2019-11-18 08:37:05.800,run_initial_20260725_085047_7fde
28669,28669,13408,337820,6400,101,0,0.0192,675.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28670,28670,12985,58857,1200,26,0,0.0208,117.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28671,28671,-1,2149810,6800,233,0,0.0033,4299.62,2019-11-19 00:42:56.893,run_initial_20260725_085047_7fde
28672,28672,10507,10306497,35000,6500,0,0.004,20612.99,2019-11-18 07:52:03.917,run_initial_20260725_085047_7fde
28673,28673,-1,85545,295,27,0,0.0038,171.09,2019-11-19 01:32:24.323,run_initial_20260725_085047_7fde
28674,28674,12637,316915,1300,138,0,0.0045,633.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28675,28675,-1,485395,251,39,0,0.0006,970.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28676,28676,7817,361975,5600,381,0,0.0165,723.95,2019-11-21 17:49:29.030,run_initial_20260725_085047_7fde
28677,28677,3854,62817,1800,170,0,0.0314,125.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28678,28678,9259,193,2,0,0,0.0104,0.39,2019-11-19 04:55:10.310,run_initial_20260725_085047_7fde
28679,28679,-1,122098,518,29,0,0.0045,244.2,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28680,28680,8205,201331,1700,210,0,0.0095,402.66,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28681,28681,7659,353026,2700,523,0,0.0091,706.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28682,28682,13042,16968,298,12,0,0.0183,33.94,2019-11-19 05:43:58.720,run_initial_20260725_085047_7fde
28683,28683,-1,310524,1400,93,0,0.0048,621.05,2019-11-18 08:06:41.223,run_initial_20260725_085047_7fde
28684,28684,-1,36171,253,11,0,0.0073,72.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28685,28685,8084,54073,190,33,0,0.0041,108.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28686,28686,-1,631241,1300,182,0,0.0023,1262.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28687,28687,12675,2905793,25000,690,0,0.0088,5811.59,2019-11-18 06:22:06.913,run_initial_20260725_085047_7fde
28688,28688,4814,133,3,0,0,0.0226,0.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28689,28689,12637,1365756,9100,664,0,0.0071,2731.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28690,28690,2035,1826498,25000,1400,0,0.0145,3653.0,2019-11-18 06:35:21.100,run_initial_20260725_085047_7fde
28691,28691,-1,17589145,297000,38000,0,0.019,35178.29,2019-11-20 16:09:34.007,run_initial_20260725_085047_7fde
28692,28692,12637,180382,304,47,0,0.0019,360.76,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28693,28693,2839,3593099,39000,1100,0,0.0112,7186.2,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28694,28694,2279,173639,1000,301,0,0.0075,347.28,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28695,28695,10680,934792,41000,1400,0,0.0454,1869.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28696,28696,8277,7057,422,2,0,0.0601,14.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28697,28697,4658,136708,605,34,0,0.0047,273.42,2019-11-19 00:58:01.857,run_initial_20260725_085047_7fde
28698,28698,12905,25904,946,29,0,0.0376,51.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28699,28699,7381,372746,9500,298,0,0.0263,745.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28700,28700,1574,904041,12000,278,0,0.0136,1808.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28701,28701,2693,300883,1700,626,0,0.0077,601.77,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28702,28702,7749,133458,422,45,0,0.0035,266.92,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28703,28703,13398,8345,42,3,0,0.0054,16.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28704,28704,-1,3239,72,2,0,0.0228,6.48,2019-11-18 23:35:42.200,run_initial_20260725_085047_7fde
28705,28705,-1,128142,479,24,0,0.0039,256.28,2019-11-19 08:00:53.333,run_initial_20260725_085047_7fde
28706,28706,10392,125682,1300,118,0,0.0113,251.36,2019-11-19 04:17:47.620,run_initial_20260725_085047_7fde
28707,28707,5366,39681,97,16,0,0.0028,79.36,2019-11-14 00:32:31.963,run_initial_20260725_085047_7fde
28708,28708,10541,240931,6700,124,0,0.0283,481.86,2019-11-20 15:29:39.550,run_initial_20260725_085047_7fde
28709,28709,-1,49595428,70000,22000,0,0.0019,99190.86,2019-11-20 13:21:31.323,run_initial_20260725_085047_7fde
28710,28710,-1,610701,7300,378,0,0.0126,1221.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28711,28711,6100,76285,534,36,0,0.0075,152.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28712,28712,-1,27650668,75000,10000,0,0.0031,55301.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28713,28713,4075,23261,504,26,3,0.0229,46.52,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28714,28714,-1,17741,58,4,0,0.0035,35.48,2019-11-18 08:53:27.467,run_initial_20260725_085047_7fde
28715,28715,-1,9411,22,17,0,0.0041,18.82,2019-11-20 15:56:35.700,run_initial_20260725_085047_7fde
28716,28716,6268,26253,234,8,0,0.0092,52.51,2019-11-19 07:07:25.450,run_initial_20260725_085047_7fde
28717,28717,3313,1732612,4000,331,0,0.0025,3465.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28718,28718,-1,69380,597,103,0,0.0101,138.76,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28719,28719,5208,78304,434,21,0,0.0058,156.61,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
